object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
443315762,W1KG17456-I1KG18028,"urn-3:FHCL:36852521, urn-3:HUL.DRS.OBJECT:36852520",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:39:26.827Z,,batchW1KG17456-1,360681,2018-05-11T14:30:07.0Z,FHCL.COLL_batchW1KG17456-1_20180510_204441,450,,"dpal ldan bka' blon khri zur 'ju chen thub bstan rnam rgyal mchog gi sku tshe'i lo rgyus dang 'brel ba'i nye rabs bod kyi byung ba brjod pa'i gtam tshogs srid pa'i me long, དཔལ་ལྡན་བཀའ་བློན་ཁྲི་ཟུར་འཇུ་ཆེན་ཐུབ་བསྟན་རྣམ་རྒྱལ་མཆོག་གི་སྐུ་ཚེའི་ལོ་རྒྱུས་དང་འབྲེལ་བའི་ཉེ་རབས་བོད་ཀྱི་བྱུང་བ་བརྗོད་པའི་གཏམ་ཚོགས་སྲིད་པའི་མེ་ལོང་།, 'ju chen thub bstan gyi sku tshe'i lo rgyus, bka' blon khri zur sde dge 'ju chen thub bstan rnam rgyal gyi sku tshe'i lo rgyus",Tibetan Buddhist Resource Center,16825266
443316214,W1KG17456-I1KG18029,"urn-3:FHCL:36852523, urn-3:HUL.DRS.OBJECT:36852522",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:39:58.595Z,,batchW1KG17456-1,360681,2018-05-11T14:30:07.0Z,FHCL.COLL_batchW1KG17456-1_20180510_204441,422,,"dpal ldan bka' blon khri zur 'ju chen thub bstan rnam rgyal mchog gi sku tshe'i lo rgyus dang 'brel ba'i nye rabs bod kyi byung ba brjod pa'i gtam tshogs srid pa'i me long, དཔལ་ལྡན་བཀའ་བློན་ཁྲི་ཟུར་འཇུ་ཆེན་ཐུབ་བསྟན་རྣམ་རྒྱལ་མཆོག་གི་སྐུ་ཚེའི་ལོ་རྒྱུས་དང་འབྲེལ་བའི་ཉེ་རབས་བོད་ཀྱི་བྱུང་བ་བརྗོད་པའི་གཏམ་ཚོགས་སྲིད་པའི་མེ་ལོང་།, 'ju chen thub bstan gyi sku tshe'i lo rgyus, bka' blon khri zur sde dge 'ju chen thub bstan rnam rgyal gyi sku tshe'i lo rgyus",Tibetan Buddhist Resource Center,18333122
443316638,W1KG17456-I1KG18030,"urn-3:FHCL:36852525, urn-3:HUL.DRS.OBJECT:36852524",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:40:31.142Z,,batchW1KG17456-1,360681,2018-05-11T14:30:07.0Z,FHCL.COLL_batchW1KG17456-1_20180510_204441,468,,"dpal ldan bka' blon khri zur 'ju chen thub bstan rnam rgyal mchog gi sku tshe'i lo rgyus dang 'brel ba'i nye rabs bod kyi byung ba brjod pa'i gtam tshogs srid pa'i me long, དཔལ་ལྡན་བཀའ་བློན་ཁྲི་ཟུར་འཇུ་ཆེན་ཐུབ་བསྟན་རྣམ་རྒྱལ་མཆོག་གི་སྐུ་ཚེའི་ལོ་རྒྱུས་དང་འབྲེལ་བའི་ཉེ་རབས་བོད་ཀྱི་བྱུང་བ་བརྗོད་པའི་གཏམ་ཚོགས་སྲིད་པའི་མེ་ལོང་།, 'ju chen thub bstan gyi sku tshe'i lo rgyus, bka' blon khri zur sde dge 'ju chen thub bstan rnam rgyal gyi sku tshe'i lo rgyus",Tibetan Buddhist Resource Center,20080326
443317108,W1KG17456-I1KG18031,"urn-3:FHCL:36852527, urn-3:HUL.DRS.OBJECT:36852526",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:41:03.116Z,,batchW1KG17456-1,360681,2018-05-11T14:30:07.0Z,FHCL.COLL_batchW1KG17456-1_20180510_204441,496,,"dpal ldan bka' blon khri zur 'ju chen thub bstan rnam rgyal mchog gi sku tshe'i lo rgyus dang 'brel ba'i nye rabs bod kyi byung ba brjod pa'i gtam tshogs srid pa'i me long, དཔལ་ལྡན་བཀའ་བློན་ཁྲི་ཟུར་འཇུ་ཆེན་ཐུབ་བསྟན་རྣམ་རྒྱལ་མཆོག་གི་སྐུ་ཚེའི་ལོ་རྒྱུས་དང་འབྲེལ་བའི་ཉེ་རབས་བོད་ཀྱི་བྱུང་བ་བརྗོད་པའི་གཏམ་ཚོགས་སྲིད་པའི་མེ་ལོང་།, 'ju chen thub bstan gyi sku tshe'i lo rgyus, bka' blon khri zur sde dge 'ju chen thub bstan rnam rgyal gyi sku tshe'i lo rgyus",Tibetan Buddhist Resource Center,21332042
443317606,W1KG17456-I1KG18032,"urn-3:FHCL:36852529, urn-3:HUL.DRS.OBJECT:36852528",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:41:39.818Z,,batchW1KG17456-1,360681,2018-05-11T14:30:07.0Z,FHCL.COLL_batchW1KG17456-1_20180510_204441,462,,"dpal ldan bka' blon khri zur 'ju chen thub bstan rnam rgyal mchog gi sku tshe'i lo rgyus dang 'brel ba'i nye rabs bod kyi byung ba brjod pa'i gtam tshogs srid pa'i me long, དཔལ་ལྡན་བཀའ་བློན་ཁྲི་ཟུར་འཇུ་ཆེན་ཐུབ་བསྟན་རྣམ་རྒྱལ་མཆོག་གི་སྐུ་ཚེའི་ལོ་རྒྱུས་དང་འབྲེལ་བའི་ཉེ་རབས་བོད་ཀྱི་བྱུང་བ་བརྗོད་པའི་གཏམ་ཚོགས་སྲིད་པའི་མེ་ལོང་།, 'ju chen thub bstan gyi sku tshe'i lo rgyus, bka' blon khri zur sde dge 'ju chen thub bstan rnam rgyal gyi sku tshe'i lo rgyus",Tibetan Buddhist Resource Center,19138074
443318070,W1KG17456-I1KG18033,"urn-3:FHCL:36852531, urn-3:HUL.DRS.OBJECT:36852530",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:42:15.150Z,,batchW1KG17456-1,360681,2018-05-11T14:30:07.0Z,FHCL.COLL_batchW1KG17456-1_20180510_204441,178,,"dpal ldan bka' blon khri zur 'ju chen thub bstan rnam rgyal mchog gi sku tshe'i lo rgyus dang 'brel ba'i nye rabs bod kyi byung ba brjod pa'i gtam tshogs srid pa'i me long, དཔལ་ལྡན་བཀའ་བློན་ཁྲི་ཟུར་འཇུ་ཆེན་ཐུབ་བསྟན་རྣམ་རྒྱལ་མཆོག་གི་སྐུ་ཚེའི་ལོ་རྒྱུས་དང་འབྲེལ་བའི་ཉེ་རབས་བོད་ཀྱི་བྱུང་བ་བརྗོད་པའི་གཏམ་ཚོགས་སྲིད་པའི་མེ་ལོང་།, 'ju chen thub bstan gyi sku tshe'i lo rgyus, bka' blon khri zur sde dge 'ju chen thub bstan rnam rgyal gyi sku tshe'i lo rgyus",Tibetan Buddhist Resource Center,6449058
443318250,W1KG17572-I1KG17928,"urn-3:FHCL:36852473, urn-3:HUL.DRS.OBJECT:36852472",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:29:08.88Z,,batchW1KG17572-1,360680,2018-05-11T14:29:08.0Z,FHCL.COLL_batchW1KG17572-1_20180510_204559,180,,"bla mchod tshogs gnyis char 'bebs/ tshogs mchod bsod nams rab rgyas/ bla mchod grub gnyis mchog stsol dang / bla mchod byin rlabs chu gter, བླ་མཆོད་ཚོགས་གཉིས་ཆར་འབེབས། ཚོགས་མཆོད་བསོད་ནམས་རབ་རྒྱས། བླ་མཆོད་གྲུབ་གཉིས་མཆོག་སྩོལ་དང་། བླ་མཆོད་བྱིན་རླབས་ཆུ་གཏེར།, sa skya'i bla mchod tshogs gnyis char 'bebs/ tshogs mchod bsod nams rab rgyas sogs",Tibetan Buddhist Resource Center,30603602
443318432,W1KG18139-I1KG18167,"urn-3:FHCL:36852487, urn-3:HUL.DRS.OBJECT:36852486",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:33:26.84Z,,batchW1KG18139-1,360682,2018-05-11T14:33:25.0Z,FHCL.COLL_batchW1KG18139-1_20180510_205252,770,,"lam rim bla ma brgyud pa'i rnam thar, ལམ་རིམ་བླ་མ་བརྒྱུད་པའི་རྣམ་ཐར།",Tibetan Buddhist Resource Center,131659009
443319204,W1KG18139-I1KG18168,"urn-3:FHCL:36852493, urn-3:HUL.DRS.OBJECT:36852492",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:34:13.254Z,,batchW1KG18139-1,360682,2018-05-11T14:33:25.0Z,FHCL.COLL_batchW1KG18139-1_20180510_205252,810,,"lam rim bla ma brgyud pa'i rnam thar, ལམ་རིམ་བླ་མ་བརྒྱུད་པའི་རྣམ་ཐར།",Tibetan Buddhist Resource Center,145890201
443320016,W1KG18140-I1KG18206,"urn-3:FHCL:36852503, urn-3:HUL.DRS.OBJECT:36852502",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:36:27.620Z,,batchW1KG18140-1,360683,2018-05-11T14:36:27.0Z,FHCL.COLL_batchW1KG18140-1_20180510_205851,372,,"dmigs brtse ma'i be'u bum don gnyer kun gyi spyi nor, དམིགས་བརྩེ་མའི་བེའུ་བུམ་དོན་གཉེར་ཀུན་གྱི་སྤྱི་ནོར།",Tibetan Buddhist Resource Center,66145186
443320390,W1KG18140-I1KG18207,"urn-3:FHCL:36852505, urn-3:HUL.DRS.OBJECT:36852504",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:36:53.417Z,,batchW1KG18140-1,360683,2018-05-11T14:36:27.0Z,FHCL.COLL_batchW1KG18140-1_20180510_205851,466,,"dmigs brtse ma'i be'u bum don gnyer kun gyi spyi nor, དམིགས་བརྩེ་མའི་བེའུ་བུམ་དོན་གཉེར་ཀུན་གྱི་སྤྱི་ནོར།",Tibetan Buddhist Resource Center,85161192
443320858,W1KG18140-I1KG18208,"urn-3:FHCL:36852513, urn-3:HUL.DRS.OBJECT:36852512",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:37:29.663Z,,batchW1KG18140-1,360683,2018-05-11T14:36:27.0Z,FHCL.COLL_batchW1KG18140-1_20180510_205851,500,,"dmigs brtse ma'i be'u bum don gnyer kun gyi spyi nor, དམིགས་བརྩེ་མའི་བེའུ་བུམ་དོན་གཉེར་ཀུན་གྱི་སྤྱི་ནོར།",Tibetan Buddhist Resource Center,91548476
443321360,W1KG3569-I1KG3636,"urn-3:FHCL:36852509, urn-3:HUL.DRS.OBJECT:36852508",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:37:01.817Z,,batchW1KG3569-1,360684,2018-05-11T14:37:02.0Z,FHCL.COLL_batchW1KG3569-1_20180510_205919,40,,"dkyil 'khor gyi thig rtsa dang dri bya tshon gyi dbye ba sogs mdor bsdus su bkod pa, དཀྱིལ་འཁོར་གྱི་ཐིག་རྩ་དང་དྲི་བྱ་ཚོན་གྱི་དབྱེ་བ་སོགས་མདོར་བསྡུས་སུ་བཀོད་པ་",Tibetan Buddhist Resource Center,2692820
443321402,W1KG3570-I1KG3638,"urn-3:FHCL:36852511, urn-3:HUL.DRS.OBJECT:36852510",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T14:37:05.303Z,,batchW1KG3570-1,360685,2018-05-11T14:37:05.0Z,FHCL.COLL_batchW1KG3570-1_20180510_210047,268,,"snga 'gyur bstan pa rgyas pa'i smon lam gyi 'grel pa phyogs las rnam par rgyal ba'i rgyal mtshan, སྔ་འགྱུར་བསྟན་པ་རྒྱས་པའི་སྨོན་ལམ་གྱི་འགྲེལ་པ་ཕྱོགས་ལས་རྣམ་པར་རྒྱལ་བའི་རྒྱལ་མཚན",Tibetan Buddhist Resource Center,22420840
443322277,W4CZ15384-I1KG12833,"urn-3:FHCL:36852870, urn-3:HUL.DRS.OBJECT:36852869",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:28:12.256Z,,batchW4CZ15384-1,361679,2018-05-11T16:28:11.0Z,FHCL.COLL_batchW4CZ15384-1_20180510_215131,530,,"dpal mgon po bya rog gdong can gyi sgrub skor : collected rituals for the propitiation of the protective deity, mahakala in the bya rog gdong can form, dpal mgon po bya rog gdong can gyi sgrub skor",Tibetan Buddhist Resource Center,48296249
443322809,W1KG3641-I1KG3647,"urn-3:FHCL:36852872, urn-3:HUL.DRS.OBJECT:36852871",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:30:19.423Z,,batchW1KG3641-1,361680,2018-05-11T16:30:19.0Z,FHCL.COLL_batchW1KG3641-1_20180510_210628,990,,"'dul ba spyi'i rnam par gzhag pa 'dul ba rin po che'i mdzes rgyan, འདུལ་བ་སྤྱིའི་རྣམ་པར་གཞག་པ་འདུལ་བ་རིན་པོ་ཆེའི་མཛེས་རྒྱན, 'dul ba spyi'i rnam par gzhag pa 'dul ba rin po che'i mdzes rgyan sogs chos mtshan khag cig, 'dul ba mdo'i don rnam par 'byed pa 'dul ba rgya mtsho'i snying po rab tu gsal bar byed pa, las brgya rtsa gcig gi rnam par bshad pa cho ga'i gsal byed",Tibetan Buddhist Resource Center,334580986
443323801,W4CZ15385-I1KG12831,"urn-3:FHCL:36852874, urn-3:HUL.DRS.OBJECT:36852873",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:31:13.341Z,,batchW4CZ15385-1,361681,2018-05-11T16:31:13.0Z,FHCL.COLL_batchW4CZ15385-1_20180510_215444,632,,"mgon po ma nin gi skor : s collection of rare texts focussing upon mahakala in the ma nin form, mgon po ma ning gi skor",Tibetan Buddhist Resource Center,40286741
443324435,W1KG3642-I1KG3649,"urn-3:FHCL:36852876, urn-3:HUL.DRS.OBJECT:36852875",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:35:19.270Z,,batchW1KG3642-1,361682,2018-05-11T16:35:19.0Z,FHCL.COLL_batchW1KG3642-1_20180510_211026,672,,"'dul ba'i lag len gyi cho ga dri ma med pa'i phreng ba sogs chos tshan khag cig, འདུལ་བའི་ལག་ལེན་གྱི་ཆོ་ག་དྲི་མ་མེད་པའི་ཕྲེང་བ་སོགས་ཆོས་ཚན་ཁག་ཅིག, 'dul ba'i lag len dri med phreng ba'i zhar byung khyim pa la phan bdags pa'i cho ga, dge slong ma'i rnam 'byed 'grel pa snying po gsal ba, ston pa sangs rgyas kyi rnam thar dad cing dga' skyed",Tibetan Buddhist Resource Center,447337394
443325109,W4CZ1547-I1PD108299,"urn-3:FHCL:36852878, urn-3:HUL.DRS.OBJECT:36852877",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:38:02.173Z,,batchW4CZ1547-1,361683,2018-05-11T16:38:02.0Z,FHCL.COLL_batchW4CZ1547-1_20180510_220201,32,,"bla ma lo tsA ba chen po'i rnam par thar pa dri ma med pa shel gyi 'phreng ba, བླ་མ་ལོ་ཙཱ་བ་ཆེན་པོའི་རྣམ་པར་ཐར་པ་དྲི་མ་མེད་པ་ཤེལ་གྱི་འཕྲེང་བ།, lo tsA ba rin chen bzang po'i rnam thar",Tibetan Buddhist Resource Center,3393093
443325143,W4CZ15392-I1KG12840,"urn-3:FHCL:36852880, urn-3:HUL.DRS.OBJECT:36852879",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:38:22.887Z,,batchW4CZ15392-1,361684,2018-05-11T16:38:21.0Z,FHCL.COLL_batchW4CZ15392-1_20180510_220133,1364,,"rgyud bzhi'i 'bru 'brel, རྒྱུད་བཞིའི་འབྲུ་འབྲེལ།",Tibetan Buddhist Resource Center,260098648
443326509,W4CZ15581-I1KG12909,"urn-3:FHCL:36852882, urn-3:HUL.DRS.OBJECT:36852881",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:39:05.805Z,,batchW4CZ15581-1,361685,2018-05-11T16:39:06.0Z,FHCL.COLL_batchW4CZ15581-1_20180510_220225,24,,"gnas mchog 'ol mo lung rings kyi bkod pa ngo mtshar rgya mtsho'i gter, གནས་མཆོག་འོལ་མོ་ལུང་རིངས་ཀྱི་བཀོད་པ་ངོ་མཚར་རྒྱ་མཚོའི་གཏེར།, 'ol mo lung rings kyi bkod pa ngo mtshar rgya mtsho'i gter",Tibetan Buddhist Resource Center,2637527
443326535,W4CZ15584-I1KG12911,"urn-3:FHCL:36852884, urn-3:HUL.DRS.OBJECT:36852883",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:39:06.385Z,,batchW4CZ15584-1,361686,2018-05-11T16:39:06.0Z,FHCL.COLL_batchW4CZ15584-1_20180510_220305,68,,"sbas 'bum yid bzhin nor bu, སྦས་འབུམ་ཡིད་བཞིན་ནོར་བུ།, be'u bum yid bzhin nor bu",Tibetan Buddhist Resource Center,7224960
443326605,W4CZ1687-I1KG6102,"urn-3:FHCL:36852886, urn-3:HUL.DRS.OBJECT:36852885",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:40:08.303Z,,batchW4CZ1687-1,361687,2018-05-11T16:40:08.0Z,FHCL.COLL_batchW4CZ1687-1_20180510_220555,477,,"'jam mgon rgyal ba gnyis pa'i rgyal tshab dpal ldan bla ma dam pa khyab bdag khri chen byang chub chos 'phel dpal bzang po'i rnam par thar pa dga' ldan bstan pa'i mdzes rgyan, འཇམ་མགོན་རྒྱལ་བ་གཉིས་པའི་རྒྱལ་ཚབ་དཔལ་ལྡན་བླ་མ་དམ་པ་ཁྱབ་བདག་ཁྲི་ཆེན་བྱང་ཆུབ་ཆོས་འཕེལ་དཔལ་བཟང་པོའི་རྣམ་པར་ཐར་པ་དགའ་ལྡན་བསྟན་པའི་མཛེས་རྒྱན།, khri chen byang chub chos 'phel gyi rnam thar dga' ldan bstan pa'i mdzes rgyan, bka' gdams bstan pa'i mdzod 'dzin rje btsun bla ma sangs rgyas bstan 'phel dpal bzang po'i rnam par thar pa dad ldan yid kyi dga' ston, ʼJam-mgon Rgyal-ba gñis-paʼi Rgyal-tshab Dpal-ldan Bla-ma Dam-pa Khyab-bdag Khri-chen Byaṅ-chub-chos-ʼphel Dpal-bzaṅ-poʼi rnam par thar pa Dgaʼ ldan bstan paʼi mdzes rgyab [sic] :the biography of the 69th Khri-chen of Dgaʼ-ldan Byaṅ-chub-chos-ʼphel /by Dar-han Mkhan-sprul Blo-bzaṅ-ʼphrin-las-rnam-rgyal. Bkaʼ-gdams Bstan-paʼi mdzod-ʼdzin Rje-btsun Bla-ma Saṅs-rgyas-bstan-ʼphel Dpal-bzaṅ-poʼi rnam par thar pa Dad ldan yid kyi dgaʼ ston : the biography of Saṅs-rgyas-bstan-ʼphel of Śel-dkar / by Śel-dkar Bkaʼ-ʼgyur Bla-ma Ṅag-dbaṅ-blo-bzaṅ-bstan-ʼdzin-tshul-khrims-rgyal-mtshan",Tibetan Buddhist Resource Center,52420315
443327084,W1KG3643-I1KG3651,"urn-3:FHCL:36852888, urn-3:HUL.DRS.OBJECT:36852887",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:41:25.659Z,,batchW1KG3643-1,361688,2018-05-11T16:41:25.0Z,FHCL.COLL_batchW1KG3643-1_20180510_211545,1068,,"tshad ma rnam nges kyi 'grel chen las mtshan don zur du bkol ba, ཚད་མ་རྣམ་ངེས་ཀྱི་འགྲེལ་ཆེན་ལས་མཚན་དོན་ཟུར་དུ་བཀོལ་བ, tshad ma rnam nges kyi 'grel chen las mtshan don zur du bkol ba sogs chos tshan khag cig, tshad ma rnam par nges pa'i TIk tshig don rab gsal, chos 'byung gsung rab rin po che'i gter mdzod, gso ba rig pa'i man ngag sbyor ba brgya pa'i mchan",Tibetan Buddhist Resource Center,488321594
443328154,W4CZ16918-I1KG13558,"urn-3:FHCL:36852890, urn-3:HUL.DRS.OBJECT:36852889",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:42:03.551Z,,batchW4CZ16918-1,361689,2018-05-11T16:42:03.0Z,FHCL.COLL_batchW4CZ16918-1_20180510_195109,224,,"sngo yi 'khrungs dpe bstan pa, སྔོ་ཡི་འཁྲུངས་དཔེ་བསྟན་པ།, gso spyad sngo sbyor tshogs kyi man ngag rin chen 'khrungs dpe bstan pa",Tibetan Buddhist Resource Center,15344775
443328380,W1KG3645-I1KG3653,"urn-3:FHCL:36852892, urn-3:HUL.DRS.OBJECT:36852891",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:45:18.240Z,,batchW1KG3645-1,361690,2018-05-11T16:45:18.0Z,FHCL.COLL_batchW1KG3645-1_20180510_211842,516,,"mdo sde sa bcu pa, མདོ་སྡེ་ས་བཅུ་པ་, sangs rgyas rmad ga cad ces bya ba las sa bcu pa'i le'u",Tibetan Buddhist Resource Center,416105532
443328898,W4CZ16920-I1KG13571,"urn-3:FHCL:36852894, urn-3:HUL.DRS.OBJECT:36852893",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:46:16.180Z,,batchW4CZ16920-1,361691,2018-05-11T16:46:15.0Z,FHCL.COLL_batchW4CZ16920-1_20180510_195519,882,,"man ngag rgyud kyi dka' 'grel legs bshad gser rgyan, མན་ངག་རྒྱུད་ཀྱི་དཀའ་འགྲེལ་ལེགས་བཤད་གསེར་རྒྱན།, bdud rtsi snying po yan lag brgyad pa gsang ba man ngag gi rgyud las dum bu gsum pa man ngag rgyud kyi dka' 'grel legs bshad gser rgyan",Tibetan Buddhist Resource Center,210728499
443329782,W1KG3656-I1KG3689,"urn-3:FHCL:36852896, urn-3:HUL.DRS.OBJECT:36852895",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:47:13.457Z,,batchW1KG3656-1,361692,2018-05-11T16:47:13.0Z,FHCL.COLL_batchW1KG3656-1_20180510_212145,712,,"man ngag mgur ma'i bang mdzod dpal ldan bla ma'i zhal lung bde chen chos sku'i mdzub tshugs rin chen thar pa'i them skas, མན་ངག་མགུར་མའི་བང་མཛོད་དཔལ་ལྡན་བླ་མའི་ཞལ་ལུང་བདེ་ཆེན་ཆོས་སྐུའི་མཛུབ་ཚུགས་རིན་ཆེན་ཐར་པའི་ཐེམ་སྐས་, ge bcags rtogs ldan tshangs dbyangs rgya mtsho'i mgur 'bum",Tibetan Buddhist Resource Center,43624895
443330496,W1KG3657-I1KG3691,"urn-3:FHCL:36852898, urn-3:HUL.DRS.OBJECT:36852897",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:48:08.91Z,,batchW1KG3657-1,361693,2018-05-11T16:48:08.0Z,FHCL.COLL_batchW1KG3657-1_20180510_212248,186,,"bstan bcos bzhi brgya pa zhes bya ba'i tshig le'ur byas pa'i mchan 'grel, བསྟན་བཅོས་བཞི་བརྒྱ་པ་ཞེས་བྱ་བའི་ཚིག་ལེའུར་བྱས་པའི་མཆན་འགྲེལ་, dbu ma bzhi brgya pa'i mchan 'grel",Tibetan Buddhist Resource Center,12022198
443330684,W4CZ16921-I1KG13573,"urn-3:FHCL:36852900, urn-3:HUL.DRS.OBJECT:36852899",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:48:16.179Z,,batchW4CZ16921-1,361694,2018-05-11T16:48:15.0Z,FHCL.COLL_batchW4CZ16921-1_20180510_195821,688,,"man ngag yon tan rgyud kyi lhan thabs zug rngu'i tsha gdung sel ba'i kat+bu ra dus min 'chi zhags gcod pa'i ral gri, མན་ངག་ཡོན་ཏན་རྒྱུད་ཀྱི་ལྷན་ཐབས་ཟུག་རྔུའི་ཚ་གདུང་སེལ་བའི་ཀཏྦུ་ར་དུས་མིན་འཆི་ཞགས་གཅོད་པའི་རལ་གྲི།, man ngag yon tan rgyud kyi lhan thabs dang de'i gab tshig rgya mdud bkrol ba'i rin chen gser gyi lde mig, bdud rtsi snying po yan lag brgyad pa gsng ba man ngag yon tan rgyud kyi lhan thabs zug rngu'i tsha gdung sel ba'i kat+bu ra dus min 'chi zhags gcod pa'i ral gri zhes bya ba'i gsang sman gab tshig zhal shes sbyor tshad sogs ma sbas lhug par bshad pa bdud rtsi'i gter bum mkha' 'gro gtad rgya'i rgya mdud bkrol ba'i rin chen gser gyi lde mig",Tibetan Buddhist Resource Center,137285185
443331374,W4CZ16922-I1KG13567,"urn-3:FHCL:36852902, urn-3:HUL.DRS.OBJECT:36852901",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:51:09.306Z,,batchW4CZ16922-1,361695,2018-05-11T16:51:09.0Z,FHCL.COLL_batchW4CZ16922-1_20180510_200116,586,,"dpal ldan gso ba rig pa'i khog 'bugs legs bshad baiDUr+ya'i me long drang srong dgyes pa'i dga' ston, དཔལ་ལྡན་གསོ་བ་རིག་པའི་ཁོག་འབུགས་ལེགས་བཤད་བཻཌཱུརྱའི་མེ་ལོང་དྲང་སྲོང་དགྱེས་པའི་དགའ་སྟོན།, gso rig sman gyi khog 'bugs",Tibetan Buddhist Resource Center,116280151
443331962,W4CZ16923-I1KG13565,"urn-3:FHCL:36852904, urn-3:HUL.DRS.OBJECT:36852903",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T16:52:11.884Z,,batchW4CZ16923-1,361696,2018-05-11T16:52:11.0Z,FHCL.COLL_batchW4CZ16923-1_20180510_200329,422,,"bdud rtsi snying po yan lag brgyad pa gsang ba man ngag gi rgyud las dum bu gsum pa man ngag gi rgyud, བདུད་རྩི་སྙིང་པོ་ཡན་ལག་བརྒྱད་པ་གསང་བ་མན་ངག་གི་རྒྱུད་ལས་དུམ་བུ་གསུམ་པ་མན་ངག་གི་རྒྱུད།, man ngag rgyud",Tibetan Buddhist Resource Center,82405940
