file_id_num,file_huldrsadmin_ownerSuppliedName_string,file_huldrsadmin_uri_string_sort,file_huldrsadmin_accessFlag_string,file_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,file_premis_format_string,file_mets_mimetype_string,file_huldrsadmin_insertionDate_date,file_huldrsadmin_suppliedFilename_string,file_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,file_huldrsadmin_adminFlagType_string_sort,object_mets_type_string,object_huldrsadmin_producer_string_sort,file_huldrsadmin_producer_string_sort,file_premis_size_num
459418593,W1KG5187-Outline,urn-3:FHCL:37611633,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:22.915Z,W1KG5187-Outline--W1KG5187-Outline.ttl,,outlineW1KG5187-Outline,611823,2018-10-11T18:31:22.0Z,FHCL.COLL_outlineW1KG5187-Outline_20181010_174743,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,165468
459418596,W1KG6259-Outline,urn-3:FHCL:37611634,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:23.33Z,W1KG6259-Outline--W1KG6259-Outline.ttl,,outlineW1KG6259-Outline,611824,2018-10-11T18:31:23.0Z,FHCL.COLL_outlineW1KG6259-Outline_20181010_155711,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,14936
459418599,W2CZ7841-Outline,urn-3:FHCL:37611637,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:23.663Z,W2CZ7841-Outline--W2CZ7841-Outline.ttl,,outlineW2CZ7841-Outline,611825,2018-10-11T18:31:23.0Z,FHCL.COLL_outlineW2CZ7841-Outline_20181010_172933,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,31372
459418602,W29702-Outline,urn-3:FHCL:37611640,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:23.781Z,W29702-Outline--W29702-Outline.ttl,,outlineW29702-Outline,611826,2018-10-11T18:31:23.0Z,FHCL.COLL_outlineW29702-Outline_20181011_105405,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,536630
459418605,W2CZ7990-Outline,urn-3:FHCL:37611641,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:24.57Z,W2CZ7990-Outline--W2CZ7990-Outline.ttl,,outlineW2CZ7990-Outline,611827,2018-10-11T18:31:24.0Z,FHCL.COLL_outlineW2CZ7990-Outline_20181010_170358,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,793218
459418608,W2CZ6618-Outline,urn-3:FHCL:37611642,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:24.164Z,W2CZ6618-Outline--W2CZ6618-Outline.ttl,,outlineW2CZ6618-Outline,611828,2018-10-11T18:31:24.0Z,FHCL.COLL_outlineW2CZ6618-Outline_20181010_175251,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,20197
459418611,W29979-Outline,urn-3:FHCL:37611647,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:24.924Z,W29979-Outline--W29979-Outline.ttl,,outlineW29979-Outline,611829,2018-10-11T18:31:24.0Z,FHCL.COLL_outlineW29979-Outline_20181010_162802,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,36266
459418614,W2CZ7862-Outline,urn-3:FHCL:37611648,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:24.925Z,W2CZ7862-Outline--W2CZ7862-Outline.ttl,,outlineW2CZ7862-Outline,611830,2018-10-11T18:31:24.0Z,FHCL.COLL_outlineW2CZ7862-Outline_20181010_180658,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,220750
459418617,W29976-Outline,urn-3:FHCL:37611649,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:25.151Z,W29976-Outline--W29976-Outline.ttl,,outlineW29976-Outline,611831,2018-10-11T18:31:25.0Z,FHCL.COLL_outlineW29976-Outline_20181010_162521,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,24112
459418620,W29900-Outline,urn-3:FHCL:37611650,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:25.269Z,W29900-Outline--W29900-Outline.ttl,,outlineW29900-Outline,611832,2018-10-11T18:31:25.0Z,FHCL.COLL_outlineW29900-Outline_20181011_110523,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,12164
459418623,W1KG8321-Outline,urn-3:FHCL:37611656,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:26.94Z,W1KG8321-Outline--W1KG8321-Outline.ttl,,outlineW1KG8321-Outline,611834,2018-10-11T18:31:26.0Z,FHCL.COLL_outlineW1KG8321-Outline_20181011_115014,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,3047656
459418626,W1KG870-Outline,urn-3:FHCL:37611655,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:26.94Z,W1KG870-Outline--W1KG870-Outline.ttl,,outlineW1KG870-Outline,611833,2018-10-11T18:31:26.0Z,FHCL.COLL_outlineW1KG870-Outline_20181011_111838,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,30160
459418629,W1KG825-Outline,urn-3:FHCL:37611657,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:26.304Z,W1KG825-Outline--W1KG825-Outline.ttl,,outlineW1KG825-Outline,611835,2018-10-11T18:31:26.0Z,FHCL.COLL_outlineW1KG825-Outline_20181011_111503,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,924467
459418632,W2DB13644-Outline,urn-3:FHCL:37611658,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:26.397Z,W2DB13644-Outline--W2DB13644-Outline.ttl,,outlineW2DB13644-Outline,611836,2018-10-11T18:31:26.0Z,FHCL.COLL_outlineW2DB13644-Outline_20181011_104107,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,123442
459418635,W22320-Outline,urn-3:FHCL:37611663,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:27.203Z,W22320-Outline--W22320-Outline.ttl,,outlineW22320-Outline,611837,2018-10-11T18:31:27.0Z,FHCL.COLL_outlineW22320-Outline_20181010_173724,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,17184
459418638,W22352-Outline,urn-3:FHCL:37611664,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:27.340Z,W22352-Outline--W22352-Outline.ttl,,outlineW22352-Outline,611838,2018-10-11T18:31:27.0Z,FHCL.COLL_outlineW22352-Outline_20181011_110107,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,495325
459418641,W22182-Outline,urn-3:FHCL:37611665,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:27.538Z,W22182-Outline--W22182-Outline.ttl,,outlineW22182-Outline,611839,2018-10-11T18:31:27.0Z,FHCL.COLL_outlineW22182-Outline_20181010_181605,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,18113
459418644,W22281-Outline,urn-3:FHCL:37611666,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:27.554Z,W22281-Outline--W22281-Outline.ttl,,outlineW22281-Outline,611840,2018-10-11T18:31:27.0Z,FHCL.COLL_outlineW22281-Outline_20181010_164556,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,55256
459418647,W22274-Outline,urn-3:FHCL:37611671,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:28.709Z,W22274-Outline--W22274-Outline.ttl,,outlineW22274-Outline,611841,2018-10-11T18:31:28.0Z,FHCL.COLL_outlineW22274-Outline_20181011_114212,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,787362
459418650,W2DB16421-Outline,urn-3:FHCL:37611673,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:28.775Z,W2DB16421-Outline--W2DB16421-Outline.ttl,,outlineW2DB16421-Outline,611842,2018-10-11T18:31:28.0Z,FHCL.COLL_outlineW2DB16421-Outline_20181011_110708,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,22967
459418653,W22140-Outline,urn-3:FHCL:37611672,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:28.755Z,W22140-Outline--W22140-Outline.ttl,,outlineW22140-Outline,611843,2018-10-11T18:31:28.0Z,FHCL.COLL_outlineW22140-Outline_20181010_163543,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,52885
459418656,W22185-Outline,urn-3:FHCL:37611674,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:28.770Z,W22185-Outline--W22185-Outline.ttl,,outlineW22185-Outline,611844,2018-10-11T18:31:28.0Z,FHCL.COLL_outlineW22185-Outline_20181011_105312,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,1010272
459418659,W22183-Outline,urn-3:FHCL:37611676,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:31:29.924Z,W22183-Outline--W22183-Outline.ttl,,outlineW22183-Outline,611845,2018-10-11T18:31:29.0Z,FHCL.COLL_outlineW22183-Outline_20181011_103316,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,16160
459418662,W22359-Outline,urn-3:FHCL:37611682,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:05.648Z,W22359-Outline--W22359-Outline.ttl,,outlineW22359-Outline,611848,2018-10-11T18:32:05.0Z,FHCL.COLL_outlineW22359-Outline_20181011_104617,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,51904
459418665,W00KG03789-Outline,urn-3:FHCL:37611681,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:05.641Z,W00KG03789-Outline--W00KG03789-Outline.ttl,,outlineW00KG03789-Outline,611847,2018-10-11T18:32:05.0Z,FHCL.COLL_outlineW00KG03789-Outline_20181011_103043,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,17152
459418668,W2DB16431-Outline,urn-3:FHCL:37611684,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:05.695Z,W2DB16431-Outline--W2DB16431-Outline.ttl,,outlineW2DB16431-Outline,611846,2018-10-11T18:32:05.0Z,FHCL.COLL_outlineW2DB16431-Outline_20181011_104015,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,137255
459418671,W10347-Outline,urn-3:FHCL:37611683,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:05.675Z,W10347-Outline--W10347-Outline.ttl,,outlineW10347-Outline,611849,2018-10-11T18:32:05.0Z,FHCL.COLL_outlineW10347-Outline_20181010_162431,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,1818673
459418674,W14376-Outline,urn-3:FHCL:37611689,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:06.866Z,W14376-Outline--W14376-Outline.ttl,,outlineW14376-Outline,611850,2018-10-11T18:32:06.0Z,FHCL.COLL_outlineW14376-Outline_20181011_111746,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,901085
459418677,W10234-Outline,urn-3:FHCL:37611690,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:06.876Z,W10234-Outline--W10234-Outline.ttl,,outlineW10234-Outline,611851,2018-10-11T18:32:06.0Z,FHCL.COLL_outlineW10234-Outline_20181011_111224,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,70708
459418680,W00KG09-Outline,urn-3:FHCL:37611691,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:07.221Z,W00KG09-Outline--W00KG09-Outline.ttl,,outlineW00KG09-Outline,611852,2018-10-11T18:32:07.0Z,FHCL.COLL_outlineW00KG09-Outline_20181010_165011,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,49167
459418683,W15649-Outline,urn-3:FHCL:37611692,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:07.224Z,W15649-Outline--W15649-Outline.ttl,,outlineW15649-Outline,611853,2018-10-11T18:32:07.0Z,FHCL.COLL_outlineW15649-Outline_20181010_165756,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,10395
459418686,W11208-Outline,urn-3:FHCL:37611695,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:08.106Z,W11208-Outline--W11208-Outline.ttl,,outlineW11208-Outline,611854,2018-10-11T18:32:08.0Z,FHCL.COLL_outlineW11208-Outline_20181010_181239,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,45950
459418689,W15098-Outline,urn-3:FHCL:37611696,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:08.155Z,W15098-Outline--W15098-Outline.ttl,,outlineW15098-Outline,611855,2018-10-11T18:32:08.0Z,FHCL.COLL_outlineW15098-Outline_20181010_165940,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,212667
459418692,W00KG08457-Outline,urn-3:FHCL:37611699,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:08.686Z,W00KG08457-Outline--W00KG08457-Outline.ttl,,outlineW00KG08457-Outline,611856,2018-10-11T18:32:08.0Z,FHCL.COLL_outlineW00KG08457-Outline_20181010_163633,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,149229
459418695,W18122-Outline,urn-3:FHCL:37611700,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:08.721Z,W18122-Outline--W18122-Outline.ttl,,outlineW18122-Outline,611857,2018-10-11T18:32:08.0Z,FHCL.COLL_outlineW18122-Outline_20181010_173816,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,24934
459418698,W23171-Outline,urn-3:FHCL:37611703,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:09.429Z,W23171-Outline--W23171-Outline.ttl,,outlineW23171-Outline,611858,2018-10-11T18:32:09.0Z,FHCL.COLL_outlineW23171-Outline_20181010_161002,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,32189
459418701,W23166-Outline,urn-3:FHCL:37611704,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:09.438Z,W23166-Outline--W23166-Outline.ttl,,outlineW23166-Outline,611859,2018-10-11T18:32:09.0Z,FHCL.COLL_outlineW23166-Outline_20181010_174925,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,164243
459418704,W2DB25435-Outline,urn-3:FHCL:37611707,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:09.857Z,W2DB25435-Outline--W2DB25435-Outline.ttl,,outlineW2DB25435-Outline,611860,2018-10-11T18:32:09.0Z,FHCL.COLL_outlineW2DB25435-Outline_20181011_113558,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,36035
459418707,W2DB25434-Outline,urn-3:FHCL:37611708,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:10.60Z,W2DB25434-Outline--W2DB25434-Outline.ttl,,outlineW2DB25434-Outline,611861,2018-10-11T18:32:10.0Z,FHCL.COLL_outlineW2DB25434-Outline_20181011_113507,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,88961
459418710,W23169-Outline,urn-3:FHCL:37611713,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:10.694Z,W23169-Outline--W23169-Outline.ttl,,outlineW23169-Outline,611862,2018-10-11T18:32:10.0Z,FHCL.COLL_outlineW23169-Outline_20181010_181657,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,17570
459418713,W2DB16630-Outline,urn-3:FHCL:37611712,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:10.687Z,W2DB16630-Outline--W2DB16630-Outline.ttl,,outlineW2DB16630-Outline,611863,2018-10-11T18:32:10.0Z,FHCL.COLL_outlineW2DB16630-Outline_20181010_172600,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,728986
459418716,W2DB16631-Outline,urn-3:FHCL:37611715,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:11.27Z,W2DB16631-Outline--W2DB16631-Outline.ttl,,outlineW2DB16631-Outline,611864,2018-10-11T18:32:11.0Z,FHCL.COLL_outlineW2DB16631-Outline_20181011_105503,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,1499762
459418719,W23347-Outline,urn-3:FHCL:37611716,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:11.266Z,W23347-Outline--W23347-Outline.ttl,,outlineW23347-Outline,611865,2018-10-11T18:32:11.0Z,FHCL.COLL_outlineW23347-Outline_20181010_161053,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,18866
459418722,W23346-Outline,urn-3:FHCL:37611720,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:11.953Z,W23346-Outline--W23346-Outline.ttl,,outlineW23346-Outline,611867,2018-10-11T18:32:11.0Z,FHCL.COLL_outlineW23346-Outline_20181010_181751,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,27367
459418725,W1KG9259-Outline,urn-3:FHCL:37611721,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:11.960Z,W1KG9259-Outline--W1KG9259-Outline.ttl,,outlineW1KG9259-Outline,611866,2018-10-11T18:32:11.0Z,FHCL.COLL_outlineW1KG9259-Outline_20181010_180145,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,61980
459418728,W1KG879-Outline,urn-3:FHCL:37611723,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:12.241Z,W1KG879-Outline--W1KG879-Outline.ttl,,outlineW1KG879-Outline,611868,2018-10-11T18:32:12.0Z,FHCL.COLL_outlineW1KG879-Outline_20181010_163127,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,137937
459418731,W1PD107129-Outline,urn-3:FHCL:37611724,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:12.412Z,W1PD107129-Outline--W1PD107129-Outline.ttl,,outlineW1PD107129-Outline,611869,2018-10-11T18:32:12.0Z,FHCL.COLL_outlineW1PD107129-Outline_20181010_175159,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,322534
459418734,W1KG9748-Outline,urn-3:FHCL:37611728,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:13.146Z,W1KG9748-Outline--W1KG9748-Outline.ttl,,outlineW1KG9748-Outline,611870,2018-10-11T18:32:13.0Z,FHCL.COLL_outlineW1KG9748-Outline_20181010_161830,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,154727
459418737,W1KG9408-Outline,urn-3:FHCL:37611730,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:13.315Z,W1KG9408-Outline--W1KG9408-Outline.ttl,,outlineW1KG9408-Outline,611871,2018-10-11T18:32:13.0Z,FHCL.COLL_outlineW1KG9408-Outline_20181010_162617,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,1047423
459418740,W1KG9281-Outline,urn-3:FHCL:37611731,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:13.376Z,W1KG9281-Outline--W1KG9281-Outline.ttl,,outlineW1KG9281-Outline,611872,2018-10-11T18:32:13.0Z,FHCL.COLL_outlineW1KG9281-Outline_20181010_170213,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,201984
459418743,W1KG8897-Outline,urn-3:FHCL:37611732,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:13.622Z,W1KG8897-Outline--W1KG8897-Outline.ttl,,outlineW1KG8897-Outline,611873,2018-10-11T18:32:13.0Z,FHCL.COLL_outlineW1KG8897-Outline_20181011_114633,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,592743
459418746,W2DB25439-Outline,urn-3:FHCL:37611737,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:14.439Z,W2DB25439-Outline--W2DB25439-Outline.ttl,,outlineW2DB25439-Outline,611874,2018-10-11T18:32:14.0Z,FHCL.COLL_outlineW2DB25439-Outline_20181011_113648,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,56476
459418749,W19657-Outline,urn-3:FHCL:37611738,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:14.492Z,W19657-Outline--W19657-Outline.ttl,,outlineW19657-Outline,611875,2018-10-11T18:32:14.0Z,FHCL.COLL_outlineW19657-Outline_20181010_162334,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,52459
459418752,W19354-Outline,urn-3:FHCL:37611739,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:14.687Z,W19354-Outline--W19354-Outline.ttl,,outlineW19354-Outline,611876,2018-10-11T18:32:14.0Z,FHCL.COLL_outlineW19354-Outline_20181010_174049,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,145096
459418755,W19831-Outline,urn-3:FHCL:37611740,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:14.774Z,W19831-Outline--W19831-Outline.ttl,,outlineW19831-Outline,611877,2018-10-11T18:32:14.0Z,FHCL.COLL_outlineW19831-Outline_20181011_112355,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,10858
