object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_descriptor_id_num,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_list_document_id_sort,object_list_document_osn_sort,object_list_document_urn_sort,object_mets_lastModDate_date,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
438720461,W1KG10637-I1KG10640,"urn-3:FHCL:35286255, urn-3:HUL.DRS.OBJECT:35286254",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10637-1,298926,2018-04-06T21:19:08.0Z,FHCL.COLL_batchW1KG10637-1_20180403_213019,438720462,372,,,,,2018-04-06T21:19:28.643Z,R,"snyan ngag me long gi le'u gnyis pa'i dka' 'grel, སྙན་ངག་མེ་ལོང་གི་ལེའུ་གཉིས་པའི་དཀའ་འགྲེལ།, snyan ngag me long gi 'grel pa lus dang rgyan gyi 'dod 'jo, a commentary on difficult points in the second chapter of the kavyadarsa of dandin, fundamental treatise of indo-tibetan poetics",Tibetan Buddhist Resource Center,35780779
438720835,W1KG10731-I1KG10738,"urn-3:FHCL:35286629, urn-3:HUL.DRS.OBJECT:35286628",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10731-1,298927,2018-04-06T21:20:05.0Z,FHCL.COLL_batchW1KG10731-1_20180403_213121,438720836,34,,,,,2018-04-06T21:20:08.52Z,R,"dag byed bdud rtsi'i chu rgyun, དག་བྱེད་བདུད་རྩིའི་ཆུ་རྒྱུན།, dag yig bdud rtsi'i chu rgyun",Tibetan Buddhist Resource Center,4283599
438720871,W1CZ893-I1CZ2133,"urn-3:FHCL:35286649, urn-3:HUL.DRS.OBJECT:35286648",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1CZ893-1,298929,2018-04-06T21:20:05.0Z,FHCL.COLL_batchW1CZ893-1_20180403_203513,438720872,66,,,,,2018-04-06T21:20:09.431Z,R,"bla ma zhi ba gsang ba 'dus pa'i gzhung rtsa ba phrin las cha lag dang bcas pa'i skor, བླ་མ་ཞི་བ་གསང་བ་འདུས་པའི་གཞུང་རྩ་བ་ཕྲིན་ལས་ཆ་ལག་དང་བཅས་པའི་སྐོར, chos dbang lugs kyi gu ru zhi ba'i sgrub skor",Tibetan Buddhist Resource Center,7222422
438720939,W1KG10728-I1KG10730,"urn-3:FHCL:35286642, urn-3:HUL.DRS.OBJECT:35286640",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10728-1,298928,2018-04-06T21:20:05.0Z,FHCL.COLL_batchW1KG10728-1_20180403_213052,438720940,58,,,,,2018-04-06T21:20:09.463Z,R,"snyan dngags me long gi gzhung shongs 'gyur/ dpang lo'i 'gyur khyad mchan du bkod pa, སྙན་དངགས་མེ་ལོང་གི་གཞུང་ཤོངས་འགྱུར། དཔང་ལོའི་འགྱུར་ཁྱད་མཆན་དུ་བཀོད་པ།",Tibetan Buddhist Resource Center,12499939
438720999,W1CZ891-I1CZ1018,"urn-3:FHCL:35286720, urn-3:HUL.DRS.OBJECT:35286719",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1CZ891-1,298930,2018-04-06T21:20:08.0Z,FHCL.COLL_batchW1CZ891-1_20180403_203434,438721000,294,,,,,2018-04-06T21:20:21.877Z,R,"smyung gnas bla ma brgyud pa'i rnam thar yig drug dang smyung gnas kyi phan yon bcas legs par bshad pa gser gyi phreng mdzes, སྨྱུང་གནས་བླ་མ་བརྒྱུད་པའི་རྣམ་ཐར་ཡིག་དྲུག་དང་སྨྱུང་གནས་ཀྱི་ཕན་ཡོན་བཅས་ལེགས་པར་བཤད་པ་གསེར་གྱི་ཕྲེང་མཛེས, smyung gnas bla ma brgyud pa'i rnam thar yig drug dang smyung gnas kyi phan yon",Tibetan Buddhist Resource Center,29260254
438721295,W1CZ894-I1CZ4692,"urn-3:FHCL:35286729, urn-3:HUL.DRS.OBJECT:35286728",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1CZ894-1,298931,2018-04-06T21:20:09.0Z,FHCL.COLL_batchW1CZ894-1_20180403_203536,438721296,8,,,,,2018-04-06T21:20:09.269Z,R,"dzam+bha la ser po'i sgrub thabs rjes gnang dang bcas pa (sgrub thabs brgya rtsa las phyung ba), ཛམྦྷ་ལ་སེར་པོའི་སྒྲུབ་ཐབས་རྗེས་གནང་དང་བཅས་པ ༼སྒྲུབ་ཐབས་བརྒྱ་རྩ་ལས་ཕྱུང་བ༽, dzam+bha la ser po'i sgrub thabs rjes gnang dang bcas pa",Tibetan Buddhist Resource Center,507822
438721305,W1KG10750-I1KG10790,"urn-3:FHCL:35286747, urn-3:HUL.DRS.OBJECT:35286746",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10750-1,298933,2018-04-06T21:21:03.0Z,FHCL.COLL_batchW1KG10750-1_20180403_213346,438721306,124,,,,,2018-04-06T21:21:09.222Z,R,"bod kyi brda sprod pa'i gzhung sum cu pa dang rtags kyi 'jug pa nyung ngu'i tshig gis go sla bar bkral ba legs bshad snang ba dam pa, བོད་ཀྱི་བརྡ་སྤྲོད་པའི་གཞུང་སུམ་ཅུ་པ་དང་རྟགས་ཀྱི་འཇུག་པ་ཉུང་ངུའི་ཚིག་གིས་གོ་སླ་བར་བཀྲལ་བ་ལེགས་བཤད་སྣང་བ་དམ་པ།, sum rtags 'grel pa legs bshad snang ba dam pa",Tibetan Buddhist Resource Center,13237546
438721431,W1KG10749-I1KG10852,"urn-3:FHCL:35286731, urn-3:HUL.DRS.OBJECT:35286730",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10749-1,298932,2018-04-06T21:21:02.0Z,FHCL.COLL_batchW1KG10749-1_20180403_213252,438721432,87,,,,,2018-04-06T21:21:08.654Z,R,"rdo rje 'chang dngos mkhan chen mun sel mchog gi zab gsung gces bsdus dang nyer mkho khag cig, རྡོ་རྗེ་འཆང་དངོས་མཁན་ཆེན་མུན་སེལ་མཆོག་གི་ཟབ་གསུང་གཅེས་བསྡུས་དང་ཉེར་མཁོ་ཁག་ཅིག, the collected works of khenchen munsel",Tibetan Buddhist Resource Center,9444095
438721520,W1KG10739-I1KG10743,"urn-3:FHCL:35286759, urn-3:HUL.DRS.OBJECT:35286757",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10739-1,298934,2018-04-06T21:21:03.0Z,FHCL.COLL_batchW1KG10739-1_20180403_213214,438721521,158,,,,,2018-04-06T21:21:13.179Z,R,"gangs can bod kyi brda sprod dpag bsam ljon pa'i snye ma, གངས་ཅན་བོད་ཀྱི་བརྡ་སྤྲོད་དཔག་བསམ་ལྗོན་པའི་སྙེ་མ།, brda sprod dpag bsam ljon pa'i snye ma",Tibetan Buddhist Resource Center,12291172
438721680,W1CZ898-I1CZ1054,"urn-3:FHCL:35286982, urn-3:HUL.DRS.OBJECT:35286981",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1CZ898-1,298935,2018-04-06T21:22:05.0Z,FHCL.COLL_batchW1CZ898-1_20180403_203922,438721681,60,,,,,2018-04-06T21:22:07.47Z,R,"brgal lan legs pa'i gtam 'byed, བརྒལ་ལན་ལེགས་པའི་གཏམ་འབྱེད",Tibetan Buddhist Resource Center,11670938
438721742,W1CZ896-I1CZ1050,"urn-3:FHCL:35286986, urn-3:HUL.DRS.OBJECT:35286985",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1CZ896-1,298937,2018-04-06T21:22:09.0Z,FHCL.COLL_batchW1CZ896-1_20180403_203727,438721743,368,,,,,2018-04-06T21:22:26.258Z,R,"zab gsang mkha' 'gro'i snying thig gi sngon 'gro'i khrid rim thar lam snang sgron, ཟབ་གསང་མཁའ་འགྲོའི་སྙིང་ཐིག་གི་སྔོན་འགྲོའི་ཁྲིད་རིམ་ཐར་ལམ་སྣང་སྒྲོན, snying thig gi sngon 'gro'i khrid rim thar lam snang sgron, Zab gsaṅ mkhaʾ ʾgroʾi sñiṅ thig gi sñon ʾgroʾi khrid rim thar lam snañ sgron źes bya ba bźugs so /[ʾJigs-bral-ye-śes-rdo-rje-dge-legs-rnam-par-rgyal-baʾi-sdes sbyar baʾ o]",Tibetan Buddhist Resource Center,34231158
438721852,W1CZ897-I1CZ1048,"urn-3:FHCL:35286984, urn-3:HUL.DRS.OBJECT:35286983",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1CZ897-1,298936,2018-04-06T21:22:07.0Z,FHCL.COLL_batchW1CZ897-1_20180403_203846,438721853,214,,,,,2018-04-06T21:22:19.331Z,R,"skyes bu dam pa rnams kyi rnam par thar pa rin po che'i gter mdzod, སྐྱེས་བུ་དམ་པ་རྣམས་ཀྱི་རྣམ་པར་ཐར་པ་རིན་པོ་ཆེའི་གཏེར་མཛོད་, gnas rnying chos 'byung",Tibetan Buddhist Resource Center,30921540
438722328,W1KG10751-I1KG10760,"urn-3:FHCL:35286988, urn-3:HUL.DRS.OBJECT:35286987",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10751-1,298938,2018-04-06T21:22:09.0Z,FHCL.COLL_batchW1KG10751-1_20180403_213533,438722329,378,,,,,2018-04-06T21:22:33.83Z,R,"bod kyi brda'i bye brag gsal bar byed pa'i bstan bcos mkhas pa'i ngag gi sgron ma'i 'grel pa ut+pal gzhon nu'i phreng ba, བོད་ཀྱི་བརྡའི་བྱེ་བྲག་གསལ་བར་བྱེད་པའི་བསྟན་བཅོས་མཁས་པའི་ངག་གི་སྒྲོན་མའི་འགྲེལ་པ་ཨུཏྤལ་གཞོན་ནུའི་ཕྲེང་བ།, dag yig ngag sgron gyi 'grel pa ut+pal gzhon nu'i 'phreng ba, a commentary on dpal-khang lo-tsa ba's dictionary of tibetan, Bod kyi brdaʼi bye brag gsal bar byed paʼi bstan bcos Mkhas paʼi ṅag gi sgron maʼi ʼgrel pa Utpa la gźon nuʼi phreṅ ba :a commentary on Dpal-khaṅ Lo-tsā ba's dictionary of Tibetan /by Rdzogs-chen Mkhan-po Thub-bstan-s~nan-grags",Tibetan Buddhist Resource Center,23695318
438722708,W1CZ899-I1CZ960,"urn-3:FHCL:35287368, urn-3:HUL.DRS.OBJECT:35287367",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1CZ899-1,298939,2018-04-06T21:23:06.0Z,FHCL.COLL_batchW1CZ899-1_20180403_204004,438722709,90,,,,,2018-04-06T21:23:10.639Z,R,"kun gzhi'i thal phreng yig cha'i rjes su 'jug pa, ཀུན་གཞིའི་ཐལ་ཕྲེང་ཡིག་ཆའི་རྗེས་སུ་འཇུག་པ་",Tibetan Buddhist Resource Center,13867538
438722800,W1KG10752-I1KG10754,"urn-3:FHCL:35287370, urn-3:HUL.DRS.OBJECT:35287369",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10752-1,298940,2018-04-06T21:23:08.0Z,FHCL.COLL_batchW1KG10752-1_20180403_213648,438722801,248,,,,,2018-04-06T21:23:20.879Z,R,"bod kyi brda'i bstan bcos sum cu pa zhes bya ba'i rnam bshad kun tu bzang po'i dgongs pa rab tu gsal bar byed pa'i rgyan sogs, བོད་ཀྱི་བརྡའི་བསྟན་བཅོས་སུམ་ཅུ་པ་ཞེས་བྱ་བའི་རྣམ་བཤད་ཀུན་ཏུ་བཟང་པོའི་དགོངས་པ་རབ་ཏུ་གསལ་བར་བྱེད་པའི་རྒྱན་སོགས།, sum rtags kyi skor/ (zhol par khang gi par ma/)",Tibetan Buddhist Resource Center,35318671
438723050,W1CZ901-I1CZ964,"urn-3:FHCL:35287620, urn-3:HUL.DRS.OBJECT:35287619",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1CZ901-1,298941,2018-04-06T21:24:03.0Z,FHCL.COLL_batchW1CZ901-1_20180403_204202,438723051,60,,,,,2018-04-06T21:24:07.458Z,R,"blo rigs kyi rnam bzhag nyung gsal legs bshad gser gyi 'phreng mdzes, བློ་རིགས་ཀྱི་རྣམ་བཞག་ཉུང་གསལ་ལེགས་བཤད་གསེར་གྱི་འཕྲེང་མཛེས, blo rig gi rnam gzhag",Tibetan Buddhist Resource Center,10801350
438723112,W1KG10763-I1KG10765,"urn-3:FHCL:35287622, urn-3:HUL.DRS.OBJECT:35287621",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10763-1,298942,2018-04-06T21:24:04.0Z,FHCL.COLL_batchW1KG10763-1_20180403_213732,438723113,102,,,,,2018-04-06T21:24:09.688Z,R,"tshig rgyan gyi bstan bcos snyan ngag gi me long / (dbu med/), ཚིག་རྒྱན་གྱི་བསྟན་བཅོས་སྙན་ངག་གི་མེ་ལོང་། ༼དབུ་མེད།༽, a bilingual edition of the kavyadarsa of dandin, kavyadarsa (sanskrit and tibetan interlineal edition)",Tibetan Buddhist Resource Center,15359052
438723216,W1CZ900-I1CZ962,"urn-3:FHCL:35287675, urn-3:HUL.DRS.OBJECT:35287674",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1CZ900-1,298943,2018-04-06T21:24:06.0Z,FHCL.COLL_batchW1CZ900-1_20180403_204126,438723217,254,,,,,2018-04-06T21:24:18.419Z,R,"bdud 'joms gling pa'i rnam thar zhal gsungs ma gter chen chos kyi rgyal po khrag 'thung bdud 'joms gling pa'i rnam thar zhal gsungs ma, བདུད་འཇོམས་གླིང་པའི་རྣམ་ཐར་ཞལ་གསུངས་མ, gter chen chos kyi rgyal po khrag 'thung bdud 'joms gling pa'i rnam thar zhal gsungs ma",Tibetan Buddhist Resource Center,21959940
438723472,W1KG10766-I1KG10768,"urn-3:FHCL:35287728, urn-3:HUL.DRS.OBJECT:35287727",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10766-1,298944,2018-04-06T21:26:13.0Z,FHCL.COLL_batchW1KG10766-1_20180403_214010,438723473,662,,,,,2018-04-06T21:26:51.746Z,R,"legs par sbyar ba lha'i skad dang gangs can pa'i brda' shan sbyar ba dri bral nor bu'i me long, ལེགས་པར་སྦྱར་བ་ལྷའི་སྐད་དང་གངས་ཅན་པའི་བརྡའ་ཤན་སྦྱར་བ་དྲི་བྲལ་ནོར་བུའི་མེ་ལོང་།, dri bral nor bu'i me long gi zhu dag du kU la'i gos bzang, pradz+nyA, Prajñā",Tibetan Buddhist Resource Center,119785114
438724136,W1KG10769-I1KG10808,"urn-3:FHCL:35288392, urn-3:HUL.DRS.OBJECT:35288391",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10769-1,298945,2018-04-06T21:27:05.0Z,FHCL.COLL_batchW1KG10769-1_20180403_214138,438724137,338,,,,,2018-04-06T21:27:24.519Z,R,"gsol 'debs rmad byung thugs rje ma sogs, གསོལ་འདེབས་རྨད་བྱུང་ཐུགས་རྗེ་མ་སོགས།, gsol 'debs dang cho ga sna tshogs pa/ (sku 'bum byams pa gling gi par ma/)",Tibetan Buddhist Resource Center,27693008
438724476,W1KG10770-I1KG10858,"urn-3:FHCL:35288732, urn-3:HUL.DRS.OBJECT:35288731",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10770-1,298946,2018-04-06T21:28:10.0Z,FHCL.COLL_batchW1KG10770-1_20180403_214333,438724477,462,,,,,2018-04-06T21:28:36.626Z,R,"rig 'dzin 'das rjes dang mi pham gyi rtogs ldan rgan po'i 'grel pa sogs, རིག་འཛིན་འདས་རྗེས་དང་མི་ཕམ་གྱི་རྟོགས་ལྡན་རྒན་པོའི་འགྲེལ་པ་སོགས།, rig 'dzin 'das rjes dang mi pham gyi sems ngo mdzub tshugs kyi gdams pa'i 'grel pa sogs",Tibetan Buddhist Resource Center,37005684
438724940,W1KG10771-I1KG10774,"urn-3:FHCL:35289196, urn-3:HUL.DRS.OBJECT:35289195",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10771-1,298947,2018-04-06T21:29:07.0Z,FHCL.COLL_batchW1KG10771-1_20180403_214520,438724941,428,,,,,2018-04-06T21:29:32.46Z,R,"rdo rje phur pa spu gri reg gcod : a cycle of buddhist practice concerned with a revealed form of vajrakila, rdo rje phur pa spu gri reg gcod/ (dbu med/)",Tibetan Buddhist Resource Center,30662803
438730104,W1KG10776-I1KG10840,"urn-3:FHCL:35289630, urn-3:HUL.DRS.OBJECT:35289629",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10776-1,298949,2018-04-06T21:31:02.0Z,FHCL.COLL_batchW1KG10776-1_20180403_214815,438730105,128,,,,,2018-04-06T21:31:09.16Z,R,"dpal ldan Ar+ya de bas mdzad pa'i spyod bsdus sgron me, དཔལ་ལྡན་ཨཱརྱ་དེ་བས་མཛད་པའི་སྤྱོད་བསྡུས་སྒྲོན་མེ།, spyod bsdus sgron me/ (dbu med/), spyod pa bsdus pa'i sgron ma",Tibetan Buddhist Resource Center,15902422
438730234,W1KG10775-I1KG10838,"urn-3:FHCL:35289733, urn-3:HUL.DRS.OBJECT:35289732",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10775-1,298950,2018-04-06T21:31:06.0Z,FHCL.COLL_batchW1KG10775-1_20180403_214728,438730235,516,,,,,2018-04-06T21:31:40.425Z,R,"collected religious instructions and letters of gter-bdag-gling-pa 'gyur-med-rdo-rje, gter bdag gling pa'i zhal gdams dang chab shog, Collected religious instructions and letters of Gter-bdag-gliṅ-pa ʾGyur-med-rdo-rje",Tibetan Buddhist Resource Center,63006509
438730752,W1KG10777-I1KG10796,"urn-3:FHCL:35290282, urn-3:HUL.DRS.OBJECT:35290281",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10777-1,298951,2018-04-06T21:32:12.0Z,FHCL.COLL_batchW1KG10777-1_20180403_215005,438730753,426,,,,,2018-04-06T21:32:40.59Z,R,"mkha' 'gro dgnogs 'dus : precious teachings of the atiyoga and power attainment of buddhist practice focussing upon the tutelary goddess kurukulla, mkha' 'gro dgongs pa kun 'dus, Mkhaʾ ʾgro dgoṅs ʾdus :precious teachings of the Atiyoga and power attainment of Buddhist practice focussing upon the tutelary goddess Kurukulla /revealed from their places of concealment at Khor-gdoṅ and Baḥ-gnas Khro-chu-brag by the embodiment of Khyeʾu-chen Lo-tsa-ba, the First ʾKhor-gdoṅ Gter-chen ʾGro-phan-gliṅ-pa ; edited and reproduced at the order of ʾChi-med-rig-ʾdzin, the Third ʾKhor-gdoṅ Gter-sprul",Tibetan Buddhist Resource Center,35121475
438731180,W1GS66353-I1GS66355,"urn-3:FHCL:35290435, urn-3:HUL.DRS.OBJECT:35290434",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1GS66353-1,298952,2018-04-06T21:32:21.0Z,FHCL.COLL_batchW1GS66353-1_20180403_174237,438731181,914,,,,,2018-04-06T21:33:11.717Z,R,"rdo rje rgyal po'i gsung rtsom phyogs bsgrigs, རྡོ་རྗེ་རྒྱལ་པོའི་གསུང་རྩོམ་ཕྱོགས་བསྒྲིགས",Tibetan Buddhist Resource Center,183444690
438737462,W1KG11902-I1KG11978,"urn-3:FHCL:35290714, urn-3:HUL.DRS.OBJECT:35290713",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG11902-1,298953,2018-04-06T21:33:04.0Z,FHCL.COLL_batchW1KG11902-1_20180404_011925,438737463,266,,,,,2018-04-06T21:33:17.148Z,R,"tshad pa rigs pa'i gter gyi rnam bshad legs par bshad pa'i snying po, ཚད་པ་རིགས་པའི་གཏེར་གྱི་རྣམ་བཤད་ལེགས་པར་བཤད་པའི་སྙིང་པོ།, rgyal tshab rje'i tshad ma rigs gter 'grel pa",Tibetan Buddhist Resource Center,19612167
438737730,W1GS66361-I1GS66365,"urn-3:FHCL:35290718, urn-3:HUL.DRS.OBJECT:35290717",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1GS66361-1,298955,2018-04-06T21:33:20.0Z,FHCL.COLL_batchW1GS66361-1_20180403_174353,438737731,181,,,,,2018-04-06T21:33:29.821Z,R,"bong stag ja skor gyi khyim rgyud lo rgyus mu tig dkar po'i mdzod, བོང་སྟག་ཇ་སྐོར་གྱི་ཁྱིམ་རྒྱུད་ལོ་རྒྱུས་མུ་ཏིག་དཀར་པོའི་མཛོད",Tibetan Buddhist Resource Center,12799444
438737913,W1KG10778-I1KG10804,"urn-3:FHCL:35290726, urn-3:HUL.DRS.OBJECT:35290725",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10778-1,298956,2018-04-06T21:37:09.0Z,FHCL.COLL_batchW1KG10778-1_20180403_215255,438737914,748,,,,,2018-04-06T21:37:46.782Z,R,"rdo rje phag mo'i zab khrid/ (dbu can bris ma/), རྡོ་རྗེ་ཕག་མོའི་ཟབ་ཁྲིད། ༼དབུ་ཅན་བྲིས་མ།༽, a cycle of practice focussing upon vajravarahi",Tibetan Buddhist Resource Center,49082293
438738663,W1GS75048-I1GS75051,"urn-3:FHCL:35291476, urn-3:HUL.DRS.OBJECT:35291475",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1GS75048-1,298957,2018-04-06T21:38:17.0Z,FHCL.COLL_batchW1GS75048-1_20180403_174806,438738664,430,,,,,2018-04-06T21:38:34.559Z,R,"yul shul bod rigs mang khrod kyi gzhas bro gces bsdus, ཡུལ་ཤུལ་བོད་རིགས་མང་ཁྲོད་ཀྱི་གཞས་བྲོ་གཅེས་བསྡུས",Tibetan Buddhist Resource Center,684284210
438739095,W1KG10779-I1KG10812,"urn-3:FHCL:35291478, urn-3:HUL.DRS.OBJECT:35291477",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10779-1,298958,2018-04-06T21:39:10.0Z,FHCL.COLL_batchW1KG10779-1_20180403_215438,438739096,406,,,,,2018-04-06T21:39:30.909Z,R,"dpe chos rin chen spungs pa'i 'bum 'grel : detailed explanations of the examples (dpe) used in po-to-ba rin-chen-gsal's dpe chos rtsa ba and dge-bshes wa-brag-dkar-ba's dpe chos rin chen spungs pa, popular presentations of the principles of the bka'-gdams-pa approach to lamaist practice, dpe chos rin chen spungs pa'i 'bum 'grel/ (dbu med/)",Tibetan Buddhist Resource Center,40921400
438739405,W1KG11903-I1KG12023,"urn-3:FHCL:35291631, urn-3:HUL.DRS.OBJECT:35291630",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG11903-1,298959,2018-04-06T21:39:17.0Z,FHCL.COLL_batchW1KG11903-1_20180404_012337,438739406,544,,,,,2018-04-06T21:39:39.23Z,R,"gsung 'bum/_shes rab rin chen/ (sa skya rgyal yongs gsung rab slob gnyer khang gi glog klad par ma/), གསུང་འབུམ། ཤེས་རབ་རིན་ཆེན། ༼ས་སྐྱ་རྒྱལ་ཡོངས་གསུང་རབ་སློབ་གཉེར་ཁང་གི་གློག་ཀླད་པར་མ།༽, stag tshang lo tsA ba shes rab rin chen gyi gsung 'bum",Tibetan Buddhist Resource Center,29264296
438740049,W1KG11903-I1KG12024,"urn-3:FHCL:35291888, urn-3:HUL.DRS.OBJECT:35291887",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG11903-1,298959,2018-04-06T21:39:17.0Z,FHCL.COLL_batchW1KG11903-1_20180404_012337,438740050,580,,,,,2018-04-06T21:40:11.620Z,R,"gsung 'bum/_shes rab rin chen/ (sa skya rgyal yongs gsung rab slob gnyer khang gi glog klad par ma/), གསུང་འབུམ། ཤེས་རབ་རིན་ཆེན། ༼ས་སྐྱ་རྒྱལ་ཡོངས་གསུང་རབ་སློབ་གཉེར་ཁང་གི་གློག་ཀླད་པར་མ།༽, stag tshang lo tsA ba shes rab rin chen gyi gsung 'bum",Tibetan Buddhist Resource Center,32380334
438740631,W1GS75052-I1GS75054,"urn-3:FHCL:35291890, urn-3:HUL.DRS.OBJECT:35291889",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1GS75052-1,298960,2018-04-06T21:40:06.0Z,FHCL.COLL_batchW1GS75052-1_20180403_175027,438740632,362,,,,,2018-04-06T21:40:21.668Z,R,"gangs ri'i glu dbyangs : bod kyi snyan ngag dang lhug rtsom bdam bsrigs, གངས་རིའི་གླུ་དབྱངས་༔་བོད་ཀྱི་སྙན་ངག་དང་ལྷུག་རྩོམ་བདམ་བསྲིགས",Tibetan Buddhist Resource Center,157123798
438740995,W1KG10780-I1KG10874,"urn-3:FHCL:35291892, urn-3:HUL.DRS.OBJECT:35291891",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1KG10780-1,298961,2018-04-06T21:41:11.0Z,FHCL.COLL_batchW1KG10780-1_20180403_215649,438740996,528,,,,,2018-04-06T21:41:37.335Z,R,"chos sde chen po rnams su gsung pa'i chos spyod kyi rim pa dang ser smad thos bsam nor gling grwa tshang gi thun mong ma yin pa'i nye mkho chos spyod, ཆོས་སྡེ་ཆེན་པོ་རྣམས་སུ་གསུང་པའི་ཆོས་སྤྱོད་ཀྱི་རིམ་པ་དང་སེར་སྨད་ཐོས་བསམ་ནོར་གླིང་གྲྭ་ཚང་གི་ཐུན་མོང་མ་ཡིན་པའི་ཉེ་མཁོ་ཆོས་སྤྱོད།",Tibetan Buddhist Resource Center,82854554
